Date,Open,High,Low,Close,Adj Close,Volume
2020-11-03,1545.000000,1575.000000,1530.000000,1565.000000,1565.000000,5412100
2020-11-04,1565.000000,1595.000000,1550.000000,1575.000000,1575.000000,7001700
2020-11-05,1595.000000,1610.000000,1590.000000,1610.000000,1610.000000,9511100
2020-11-06,1630.000000,1630.000000,1610.000000,1625.000000,1625.000000,8896500
2020-11-09,1630.000000,1650.000000,1625.000000,1630.000000,1630.000000,13168900
2020-11-10,1660.000000,1730.000000,1640.000000,1700.000000,1700.000000,23966500
2020-11-11,1725.000000,1730.000000,1675.000000,1715.000000,1715.000000,14034200
2020-11-12,1715.000000,1720.000000,1690.000000,1720.000000,1720.000000,9312500
2020-11-13,1710.000000,1780.000000,1700.000000,1755.000000,1755.000000,9359000
2020-11-16,1760.000000,1765.000000,1720.000000,1725.000000,1725.000000,7643700
2020-11-17,1725.000000,1730.000000,1675.000000,1690.000000,1690.000000,20525400
2020-11-18,1695.000000,1745.000000,1680.000000,1745.000000,1745.000000,19225000
2020-11-19,1745.000000,1745.000000,1690.000000,1690.000000,1690.000000,11616500
2020-11-20,1690.000000,1700.000000,1625.000000,1635.000000,1635.000000,20916900
2020-11-23,1645.000000,1680.000000,1645.000000,1680.000000,1680.000000,15954200
2020-11-24,1690.000000,1730.000000,1690.000000,1725.000000,1725.000000,24219100
2020-11-25,1735.000000,1745.000000,1700.000000,1710.000000,1710.000000,12641400
2020-11-26,1710.000000,1715.000000,1680.000000,1695.000000,1695.000000,7321200
2020-11-27,1695.000000,1700.000000,1650.000000,1660.000000,1660.000000,27577400
2020-11-30,1660.000000,1670.000000,1580.000000,1585.000000,1585.000000,54091900
2020-12-01,1600.000000,1655.000000,1600.000000,1640.000000,1640.000000,20702400
2020-12-02,1650.000000,1660.000000,1630.000000,1650.000000,1650.000000,17316500
2020-12-03,1650.000000,1655.000000,1630.000000,1650.000000,1650.000000,13146800
2020-12-04,1650.000000,1650.000000,1620.000000,1625.000000,1625.000000,9583600
2020-12-07,1630.000000,1650.000000,1625.000000,1630.000000,1630.000000,14414500
2020-12-08,1635.000000,1645.000000,1615.000000,1635.000000,1635.000000,17687700
2020-12-10,1655.000000,1680.000000,1635.000000,1680.000000,1680.000000,30032000
2020-12-11,1680.000000,1705.000000,1670.000000,1705.000000,1705.000000,43287500
2020-12-14,1710.000000,1810.000000,1710.000000,1810.000000,1810.000000,45771700
2020-12-15,1815.000000,1830.000000,1760.000000,1810.000000,1810.000000,28531800
2020-12-16,1830.000000,1840.000000,1800.000000,1805.000000,1805.000000,22594300
2020-12-17,1820.000000,1835.000000,1770.000000,1810.000000,1810.000000,30028800
2020-12-18,1810.000000,1850.000000,1775.000000,1850.000000,1850.000000,13756100
2020-12-21,1850.000000,1850.000000,1800.000000,1830.000000,1830.000000,9240500
2020-12-22,1800.000000,1815.000000,1705.000000,1745.000000,1745.000000,21385100
2020-12-23,1745.000000,1790.000000,1660.000000,1780.000000,1780.000000,20696500
2020-12-28,1795.000000,1805.000000,1755.000000,1785.000000,1785.000000,8104000
2020-12-29,1800.000000,1800.000000,1735.000000,1800.000000,1800.000000,6238700
2020-12-30,1740.000000,1775.000000,1705.000000,1715.000000,1715.000000,15234600
2021-01-04,1715.000000,1745.000000,1670.000000,1700.000000,1700.000000,12191600
2021-01-05,1700.000000,1760.000000,1675.000000,1760.000000,1760.000000,19742400
2021-01-06,1760.000000,1780.000000,1690.000000,1730.000000,1730.000000,14464700
2021-01-07,1760.000000,1800.000000,1735.000000,1780.000000,1780.000000,13680600
2021-01-08,1800.000000,1810.000000,1780.000000,1800.000000,1800.000000,13376700
2021-01-11,1800.000000,1810.000000,1750.000000,1760.000000,1760.000000,19748100
2021-01-12,1760.000000,1790.000000,1750.000000,1755.000000,1755.000000,10593900
2021-01-13,1760.000000,1775.000000,1735.000000,1760.000000,1760.000000,7137900
2021-01-14,1770.000000,1800.000000,1725.000000,1725.000000,1725.000000,25159900
2021-01-15,1725.000000,1770.000000,1725.000000,1740.000000,1740.000000,18854300
2021-01-18,1755.000000,1775.000000,1730.000000,1755.000000,1755.000000,16377200
2021-01-19,1775.000000,1775.000000,1725.000000,1740.000000,1740.000000,10440000
2021-01-20,1755.000000,1760.000000,1710.000000,1745.000000,1745.000000,18208900
2021-01-21,1750.000000,1760.000000,1680.000000,1685.000000,1685.000000,19507200
2021-01-22,1685.000000,1690.000000,1590.000000,1595.000000,1595.000000,38144400
2021-01-25,1595.000000,1645.000000,1535.000000,1630.000000,1630.000000,34318400
2021-01-26,1630.000000,1635.000000,1580.000000,1620.000000,1620.000000,43544900
2021-01-27,1620.000000,1620.000000,1580.000000,1595.000000,1595.000000,25823300
2021-01-28,1590.000000,1645.000000,1585.000000,1630.000000,1630.000000,28645200
2021-01-29,1645.000000,1655.000000,1535.000000,1560.000000,1560.000000,53677300
2021-02-01,1560.000000,1610.000000,1550.000000,1605.000000,1605.000000,31547000
2021-02-02,1620.000000,1640.000000,1605.000000,1615.000000,1615.000000,37090800
2021-02-03,1635.000000,1690.000000,1625.000000,1650.000000,1650.000000,33377000
2021-02-04,1665.000000,1690.000000,1625.000000,1670.000000,1670.000000,9568200
2021-02-05,1650.000000,1670.000000,1630.000000,1635.000000,1635.000000,6336400
2021-02-08,1665.000000,1720.000000,1650.000000,1685.000000,1685.000000,16629000
2021-02-09,1700.000000,1710.000000,1635.000000,1670.000000,1670.000000,10913200
2021-02-10,1645.000000,1645.000000,1560.000000,1610.000000,1610.000000,57303900
2021-02-11,1600.000000,1605.000000,1565.000000,1570.000000,1570.000000,36443800
2021-02-15,1575.000000,1600.000000,1550.000000,1600.000000,1600.000000,38047400
2021-02-16,1610.000000,1615.000000,1580.000000,1585.000000,1585.000000,19289500
2021-02-17,1590.000000,1630.000000,1585.000000,1625.000000,1625.000000,29324400
2021-02-18,1630.000000,1635.000000,1600.000000,1600.000000,1600.000000,24290600
2021-02-19,1600.000000,1610.000000,1585.000000,1600.000000,1600.000000,17151700
2021-02-22,1605.000000,1620.000000,1595.000000,1610.000000,1610.000000,11130100
2021-02-23,1625.000000,1645.000000,1605.000000,1645.000000,1645.000000,9434200
2021-02-24,1650.000000,1655.000000,1620.000000,1630.000000,1630.000000,21364800
2021-02-25,1625.000000,1630.000000,1565.000000,1565.000000,1565.000000,81287600
2021-02-26,1555.000000,1585.000000,1525.000000,1525.000000,1525.000000,508142300
2021-03-01,1540.000000,1545.000000,1500.000000,1525.000000,1525.000000,123763800
2021-03-02,1530.000000,1575.000000,1525.000000,1550.000000,1550.000000,127733300
2021-03-03,1555.000000,1575.000000,1535.000000,1550.000000,1550.000000,107829200
2021-03-04,1550.000000,1575.000000,1530.000000,1570.000000,1570.000000,44768800
2021-03-05,1570.000000,1585.000000,1555.000000,1565.000000,1565.000000,47689400
2021-03-08,1575.000000,1580.000000,1560.000000,1565.000000,1565.000000,29676300
2021-03-09,1580.000000,1620.000000,1565.000000,1605.000000,1605.000000,52649200
2021-03-10,1620.000000,1630.000000,1595.000000,1605.000000,1605.000000,23717500
2021-03-12,1610.000000,1615.000000,1580.000000,1595.000000,1595.000000,26011100
2021-03-15,1605.000000,1650.000000,1605.000000,1615.000000,1615.000000,17443800
2021-03-16,1620.000000,1625.000000,1565.000000,1575.000000,1575.000000,14258600
2021-03-17,1565.000000,1580.000000,1510.000000,1515.000000,1515.000000,46266300
2021-03-18,1525.000000,1530.000000,1500.000000,1530.000000,1530.000000,72322100
2021-03-19,1530.000000,1580.000000,1505.000000,1570.000000,1570.000000,58570800
2021-03-22,1575.000000,1590.000000,1560.000000,1575.000000,1575.000000,27486100
